param_id,mean_rsquared,mean_rmse
0,0.3659803048624947,2.4641975950536597
1,0.541897175779932,2.0946218980057476
2,0.5753768395739657,2.0166289343366324
3,0.5846119574389091,1.9945785774754612
4,0.6120043780813024,1.9276916556497965
5,0.6337848532036349,1.8728039054946684
6,0.43419895505290107,2.3278555493386244
7,0.6181207164368577,1.9124372952015951
8,0.5919382103107312,1.9769110088746717
9,0.46174191096422573,2.2704891845966
10,0.5249451998829585,2.1330253175125664
11,0.5659525827865295,2.0388850575379043
12,0.46941586929360773,2.254245872384888
13,0.4751814799627041,2.241964497179357
14,0.5629217608121773,2.0459911333935175
15,0.6145324453570825,1.9214012515918055
16,0.5472212964855337,2.0824143635900945
17,0.564723837778741,2.041768958235726
18,0.4935865925738368,2.202301388001375
19,0.4812664444357887,2.228929468629231
20,0.5489079540047092,2.078532117272204
21,0.46722750485324066,2.2588898440937633
22,0.5670429989166605,2.036322398336318
23,0.6287955040756881,1.8855183732861431
24,0.41356692926944816,2.3699183389726306
25,0.4709033987015564,2.2510836871571
26,0.5500216200369702,2.075964768651843
27,0.4977208990684672,2.193293285048134
28,0.539377305379881,2.100374904717546
29,0.5838443565227011,1.9964206306067407
30,0.4419730699069496,2.311807849664712
31,0.7302183890844548,1.6074235496411322
32,0.5989961284347743,1.9597399127320014
33,0.6112221019201743,1.9296339815524597
34,0.5134288698554417,2.1587250121285564
35,0.6132033311842208,1.9247109517371892
36,0.5429292487472668,2.09226105073124
37,0.2526259566169581,2.675427336225782
38,0.5593582701679237,2.054314666001467
39,0.4661539821389252,2.261164500955155
40,0.5586782035184373,2.0558993232965053
41,0.4081923915013044,2.380753475782936
42,0.4366715612634467,2.322763501216968
43,0.2924473402046496,2.6031760431932804
44,0.5540574599809717,2.0666341733250104
45,0.4549303922110782,2.284810250277983
46,0.5411655724120191,2.0962938164130374
47,0.45989790474716763,2.2743750680826347
48,0.4544528916882261,2.2858108190491806
49,0.4537341525669882,2.287316061102756
50,0.5412689825604916,2.0960575762169364
51,0.47045902804343787,2.25202879396018
52,0.5168633985481857,2.151092692355303
53,0.5510184078033327,2.073664165312538
54,0.48053744153847716,2.230495133252668
55,0.5154562886553634,2.154222886937937
56,0.5313422222274942,2.1186151294885254
57,0.5014312147800313,2.1851773842413875
58,0.5524915154738076,2.0702595264574346
59,0.5607276863025005,2.051120006292764
60,0.579010831352914,2.007981078384328
61,0.5289439703381646,2.1240289830182486
62,0.6078970579823502,1.9378680627701543
63,0.5437686180980381,2.0903390432490974
64,0.518324730116573,2.1478370497103563
65,0.46855241959471017,2.2560793579413283
66,0.43813386385932396,2.3197467973157084
67,0.4321335344340949,2.332100522953931
68,0.5803083854462195,2.004884235314534
69,0.5179917720623675,2.1485792677015483
70,0.5510934951951323,2.0734907589335947
71,0.5928810618485165,1.9746258016333882
72,0.49965417788334016,2.1890682082948416
73,0.5192623186839832,2.1457456319952657
74,0.5137283134727945,2.158060653034067
75,0.5059179828569293,2.175322633627557
76,0.4940578452833128,2.201276452603775
77,0.5454985369396061,2.086372249848032
78,0.4701981127363598,2.2525835351927865
79,0.45130384505405696,2.2923984878714405
80,0.5535280161150637,2.0678606118446767
81,0.5470671021274922,2.082768917824506
82,0.5506828577211269,2.0744389055640626
83,0.591850772459332,1.9771227998296366
84,0.5495125946101088,2.0771386252442596
85,0.518154346409222,2.148216894914521
86,0.558612644056617,2.0560520221310354
87,0.5463299164110663,2.0844631679766086
88,0.5351584047556547,2.10997177772951
89,0.6015902164560972,1.9533908640688795
90,0.42490425246845565,2.346898098183479
91,0.44653840957754803,2.3023317269189425
92,0.525292523215026,2.13224542335829
93,0.371946821869069,2.4525753765238187
94,0.5041662813456315,2.179175379091237
95,0.5448277142040615,2.087911375685638
96,0.3941153908682996,2.408901905548915
97,0.30401707652465265,2.5818050555347316
98,0.543459865206509,2.091046238209481
99,0.5816360353936649,2.001710604055642
100,0.518679297367045,2.147046379186516
101,0.5434046937134481,2.091172582696009
102,0.5236594553495707,2.1359099031160267
103,0.5468732161689058,2.0832146532124107
104,0.46279170756843185,2.2682739692429115
105,0.510244918206152,2.1657764668867614
106,0.5651549700583243,2.040757542193644
107,0.5332709980115308,2.114251021194754
108,0.48012951294042566,2.231370753812384
109,0.6330251722338681,1.8747453822879034
110,0.5330671377747609,2.1147127073738283
111,0.5270967317904739,2.128189580610575
112,0.4949205935062719,2.199398809436216
113,0.5852549546411322,1.9930342321758667
114,0.5461518330992758,2.0848722446342913
115,0.6064024033319941,1.9415580230032108
116,0.5310251663152831,2.119331650066033
117,0.4854878148890547,2.2198416067589406
118,0.44450925562514176,2.306548380250308
119,0.5816366219206789,2.0017092009021034
120,0.5134289922868766,2.1587247405384424
121,0.3707620954139643,2.4548874912191923
122,0.5973302074092918,1.963806442270154
123,0.4991573232691072,2.190154835494681
124,0.503556847466502,2.1805141902909004
125,0.587571128778754,1.98746131774123
126,0.4045019438400172,2.388164998806711
