param_id,r2,rmse,r2_lb,r2_ub,rmse_lb,rmse_ub
0,0.18372589677559567,4.368813323814404,0.10478926986039978,0.26395314128252134,3.2623570599237395,5.957763911163209
1,0.18375040946604917,4.159927739998015,0.12316588950715585,0.24199808461981243,3.21639956054828,5.754486379785183
2,0.3234803144495309,4.013855487807245,0.2309727057414964,0.4112301295258012,2.9457084331746386,5.924693815873917
3,0.22197897852344114,4.15312066989862,0.1333298700708439,0.292232065355798,3.122872254425244,5.643752468376055
4,0.2301423299033939,4.111163083489758,0.13309768033552086,0.326530460520349,3.0447791379704903,5.897296440557107
5,0.14673075014668677,4.302091007530737,0.08685183686443994,0.24345859296661887,3.2883132397611305,5.848664040268735
6,0.23239866189085442,4.121331504096366,0.17303834910439578,0.2999754479780814,3.136576970771076,6.0045306492054875
7,0.20944608973611126,4.172705252144946,0.1423491106056931,0.28746613921798864,3.179961225418705,5.544373071784072
8,0.24768813573377396,4.063156829117639,0.16186882526394353,0.33365043258504623,3.1534624288854216,5.3268319910030915
9,0.21146229704889724,4.093532800965267,0.13012600871286376,0.28512245030378536,3.237125277007001,5.591875644076257
10,0.17888175081554067,4.214100903437206,0.11327586643875887,0.25822895055752715,3.0596384149264626,6.08300687453216
11,0.18487678066170654,4.3245151144267595,0.1138985905453157,0.25712181415583457,3.317549209430765,5.9550129116669694
12,0.2041729236036714,4.284266767195655,0.11968580371647519,0.3125460303766623,3.275859187863001,5.907515707037018
13,0.168515943390088,4.217158526881393,0.10680610223352191,0.24125866335793997,3.3485049550144788,5.687178093396814
14,0.20516217649389742,4.250280560805293,0.11669219944417589,0.27664471844886535,3.120319291895007,6.043585423046309
15,0.18167203141691196,4.252152892466529,0.1115557148834339,0.26363436016642083,3.209082724418062,6.241307964708487
16,0.15463463934737426,4.268872913572006,0.0855223846652095,0.2565624956593188,3.2987325458813634,5.688161054441354
17,0.17315762480292624,4.247337431245727,0.10368921685086972,0.26433201070136403,3.34569393015295,6.002067563527373
18,0.20000176445264442,4.096903293170202,0.12711047165447661,0.27623608258105103,3.1135784725774984,5.4563236268858795
19,0.11992499464997734,4.320919506868637,0.06419387634611626,0.21444845927945472,3.4322807029419042,5.755483595688311
