mean_rsquared,mean_rmse,ub_rsquared,lb_rsquared,ub_rmse,lb_rmse
0.49462314585383516,3.3148613554541715,0.5172306655368993,0.47201562617077103,3.6216298556930324,3.0080928552153106
0.2545073240951262,5.725235262587383,0.25782820867223333,0.2511864395180191,6.186738482748359,5.2637320424264065
0.46581763393922293,3.6184413609012647,0.6809327205942308,0.2507025472842151,4.054525767761874,3.1823569540406553
0.5711198905714026,2.6897731218914283,0.6780603195723053,0.4641794615704999,3.4437326558611683,1.9358135879216882
0.21021261754247367,4.0686273332322465,0.2539687082515635,0.16645652683338386,4.1004260513720165,4.036828615092476
0.17103350487736096,4.59750684707939,0.17161712962622533,0.1704498801284966,5.1218339904233,4.073179703735479
0.4575589360083565,2.7788469466747383,0.6825516318490699,0.2325662401676431,3.15568544701439,2.4020084463350866
0.3387517087287725,3.284143124588153,0.4211427987427316,0.25636061871481347,3.9747978102068404,2.5934884389694655
0.25125962381709466,4.92297761999369,0.3660513465757953,0.136467901058394,6.103910894317163,3.742044345670216
0.3182785409638138,3.6884569502396802,0.3945710847901336,0.241985997137494,3.700296996878208,3.6766169036011527
0.5364291071672677,2.9214240410532,0.933524775299805,0.13933343903473033,3.3357818836920847,2.507066198414315
0.07256590812152813,4.922266402949964,0.0857495140379744,0.059382302205081866,4.944868939436988,4.899663866462939
0.3946200397678118,4.147422059418684,0.6491926426962491,0.14004743683937454,4.788111512141059,3.5067326066963087
0.5342665880897874,2.9054361708311527,0.6753574331886679,0.39317574299090696,3.811581675425339,1.9992906662369663
0.526796530403266,3.271526909034119,0.7639396286955031,0.2896534321110289,4.342858761599723,2.200195056468514
0.3709303165878197,4.103390355185272,0.5053994621955936,0.23646117098004582,4.1275567520420955,4.079223958328449
0.4526627280516138,4.53588046254303,0.748766785975131,0.15655867012809654,4.9333917419913345,4.138369183094726
0.6039172545533857,2.380952411039121,0.8640099153721557,0.3438245937346159,3.9834542421176806,0.7784505799605617
0.02613388282115542,5.209655702974381,0.030752422509664062,0.021515343132646775,5.295629899730445,5.1236815062183165
0.44448244908853735,3.048156937183202,0.569675949791291,0.3192889483857837,3.1905896346952147,2.905724239671189
0.51961866818977,4.939081859628354,0.7412700910377309,0.2979672453418091,5.457388615309576,4.420775103947133
0.3705694996198323,4.36612029499033,0.7452178836412096,-0.004078884401544913,4.535067227241414,4.197173362739247
0.525211550959855,2.606484536586655,0.5637668061392184,0.4866562957804916,2.967201474087324,2.2457675990859864
0.17760984858545525,4.198781779013686,0.27606907562954885,0.07915062154136164,4.71023224185447,3.6873313161729016
0.5685197119896677,3.192832177077746,0.6199050396665536,0.5171343843127817,3.426392171897992,2.9592721822574997
0.587335479357072,2.375883184376685,0.6750906800730366,0.4995802786411073,2.4497085150797977,2.3020578536735723
0.3933788341539465,3.5922618924202157,0.42656577673109713,0.3601918915767958,4.50499113903089,2.679532645809541
0.48396471334035945,3.4285386993184357,0.5643625731369059,0.40356685354381305,3.666013863019792,3.1910635356170793
0.36942032169028854,3.9758866891892373,0.4184009772894695,0.3204396660911076,4.229876128651574,3.721897249726901
0.5606479298417204,3.4000344679082426,0.7567660960197651,0.36452976366367573,3.4437035660192095,3.3563653697972757
0.41713542969369166,3.2683650309482175,0.5566998067148063,0.27757105267257703,3.609976719921685,2.92675334197475
0.5324628941487833,2.3887674634262943,0.613292815758216,0.45163297253935064,2.6549584998456948,2.122576427006894
0.3972942425841579,3.165903617180766,0.4808040230364953,0.31378446213182054,3.2822522792054594,3.049554955156073
0.3062258275871046,5.362114666878652,0.4391563449226935,0.17329531025151568,5.547963596102672,5.1762657376546315
0.41922253236068446,3.0753262210497407,0.47977713319120274,0.3586679315301662,3.1304379132810674,3.020214528818414
0.23805487674351739,4.380530082992733,0.38878737320858564,0.08732238027844913,4.884197071451244,3.8768630945342215
0.4414274331717838,3.609443825487163,0.6840203279542207,0.19883453838934684,3.8318576308383663,3.3870300201359593
0.5112751007493254,3.7224134364733863,0.7232529741345759,0.2992972273640748,4.063451433008131,3.3813754399386413
0.5111399635446978,2.6947194544575774,0.5971203828875766,0.42515954420181906,2.9382448029744905,2.4511941059406643
0.3173176374421045,4.824448911383789,0.3424900719335686,0.2921452029506404,5.733806010656272,3.9150918121113065
0.39083163060539844,3.448646211909,0.6542616343898616,0.12740162682093525,3.48600822043494,3.4112842033830595
0.44857555417789197,3.0106284645002996,0.5031552136463477,0.3939958947094362,3.578094479660703,2.4431624493398965
0.404062010159524,3.6165828983305994,0.7409495359291329,0.06717448438991497,3.6580397252272476,3.5751260714339512
0.5502659712790717,2.730908486892698,0.819824415362074,0.28070752719606956,3.2336964955143586,2.2281204782710375
0.08933170930872958,5.602226144607711,0.10164483180488301,0.07701858681257615,5.887840649101148,5.316611640114274
0.5312909315235613,2.923908443234147,0.7227596046093103,0.33982225843781233,3.0068572040183095,2.8409596824499848
0.5538221236623522,3.963645531816593,0.807139733185101,0.30050451413960333,4.17863884987335,3.748652213759837
0.5670424490378295,2.7250675943699902,0.8584036893143283,0.27568120876133073,4.369538022006387,1.0805971667335932
