trial_number,fam_duration,trial_type,mean_lt,count.x,sd_lt,ub_lt,lb_lt,param_id,count.y,sd_sample,mean_sample,ub_sample,lb_sample,scaled_samples,scaled_lb,scaled_ub,type
6,8,Familiar,1897.884882108183,721,1544.8548850607722,2010.650350846812,1785.1194133695542,8,438,46.60664059303589,4.103881278538813,4.322122518538997,3.885640038538628,2005.5812654385327,1990.637851340093,2020.5246795369721,KL
6,9,Familiar,2039.4662840746055,697,1881.9958490011556,2179.1862089660067,1899.7463591832043,8,438,46.60664059303589,4.103881278538813,4.322122518538997,3.885640038538628,2005.5812654385327,1990.637851340093,2020.5246795369721,KL
6,10,Familiar,2027.6647887323943,710,2003.3221633111602,2175.024137232452,1880.3054402323364,8,438,46.60664059303589,4.103881278538813,4.322122518538997,3.885640038538628,2005.5812654385327,1990.637851340093,2020.5246795369721,KL
7,6,Familiar,2114.5513513513515,185,1775.1069253804092,2370.3479265460046,1858.7547761566984,8,358,39.51415469237109,3.857821229050279,4.062483249907924,3.6531592081926343,1988.7330418278777,1974.719424017162,2002.7466596385934,KL
7,6,Novel,2677.304651162791,430,2074.6244309148933,2873.397308302375,2481.2119940232064,8,40,86.80537819864921,14.5925,15.937563270474271,13.247436729525727,2723.757962360286,2631.658790639664,2815.8571340809076,KL
7,7,Familiar,1993.9637155297532,689,1738.4843238640544,2123.7764323764814,1864.150998683025,8,358,39.51415469237109,3.857821229050279,4.062483249907924,3.6531592081926343,1988.7330418278777,1974.719424017162,2002.7466596385934,KL
7,8,Familiar,1926.7739251040223,721,1555.084836087815,2040.2861210814963,1813.2617291265483,8,358,39.51415469237109,3.857821229050279,4.062483249907924,3.6531592081926343,1988.7330418278777,1974.719424017162,2002.7466596385934,KL
7,9,Familiar,1968.5624103299856,697,1656.4312505618395,2091.536353146651,1845.5884675133202,8,358,39.51415469237109,3.857821229050279,4.062483249907924,3.6531592081926343,1988.7330418278777,1974.719424017162,2002.7466596385934,KL
7,10,Familiar,1897.1741573033707,712,1576.649465300987,2012.9855334981548,1781.3627811085867,8,358,39.51415469237109,3.857821229050279,4.062483249907924,3.6531592081926343,1988.7330418278777,1974.719424017162,2002.7466596385934,KL
8,7,Familiar,2273.0684210526315,190,2214.7245413901,2587.9875118942355,1958.1493302110277,8,280,31.460292433478756,3.6269642857142856,3.8112152694294346,3.4427133019991367,1972.9258052956493,1960.3097720120318,1985.541838579267,KL
8,7,Novel,2625.249452954048,457,2121.0272314574677,2819.715692277391,2430.783213630705,8,38,84.79223834886378,14.04078947368421,15.38879097945369,12.69278796791473,2685.9812394219543,2593.6808808553683,2778.2815979885404,KL
8,8,Familiar,1866.9094707520892,718,1487.548698787048,1975.7185265377868,1758.1004149663916,8,280,31.460292433478756,3.6269642857142856,3.8112152694294346,3.4427133019991367,1972.9258052956493,1960.3097720120318,1985.541838579267,KL
8,9,Familiar,1997.8723098995695,697,1729.2312904288567,2126.250949069688,1869.4936707294507,8,280,31.460292433478756,3.6269642857142856,3.8112152694294346,3.4427133019991367,1972.9258052956493,1960.3097720120318,1985.541838579267,KL
8,10,Familiar,1892.558988764045,712,1502.3906273263353,2002.915748438328,1782.2022290897619,8,280,31.460292433478756,3.6269642857142856,3.8112152694294346,3.4427133019991367,1972.9258052956493,1960.3097720120318,1985.541838579267,KL
9,8,Familiar,2069.9646464646466,198,2146.6944708150827,2368.980155127924,1770.9491378013695,8,200,25.663203229526896,3.499,3.676836925299556,3.321163074700444,1964.1638347751466,1951.9869848968087,1976.3406846534842,KL
9,8,Novel,2768.987525987526,481,2328.6984597647547,2977.099366031234,2560.8756859438186,8,40,83.97015447231989,13.37375,14.674881023682657,12.072618976317344,2640.3077128453097,2551.2166699095196,2729.3987557810997,KL
9,9,Familiar,1953.493543758967,697,1702.8883695556872,2079.9164767420752,1827.0706107758588,8,200,25.663203229526896,3.499,3.676836925299556,3.321163074700444,1964.1638347751466,1951.9869848968087,1976.3406846534842,KL
9,10,Familiar,1899.0590717299579,711,1665.94686671058,2021.5157337336418,1776.602409726274,8,200,25.663203229526896,3.499,3.676836925299556,3.321163074700444,1964.1638347751466,1951.9869848968087,1976.3406846534842,KL
10,9,Familiar,2368.9305555555557,144,2053.0974336516088,2704.269803051985,2033.5913080591263,8,120,18.295958713966257,3.3516666666666666,3.515344785214101,3.187988548119232,1954.0756268337805,1942.8682587657393,1965.282994901822,KL
10,9,Novel,2739.4003944773176,507,2214.9149430576517,2932.201333528753,2546.5994554258823,8,40,85.01176389182852,12.8725,14.189770928852528,11.555229071147473,2605.9861230447914,2515.789948528633,2696.1822975609493,KL
10,10,Familiar,1935.4424157303372,712,1732.7524990953034,2062.72020064169,1808.1646308189843,8,120,18.295958713966257,3.3516666666666666,3.515344785214101,3.187988548119232,1954.0756268337805,1942.8682587657393,1965.282994901822,KL
11,10,Familiar,2023.0819672131147,244,1886.103074614042,2259.74290506043,1786.421029365799,8,40,9.71948666610699,3.17,3.3206050062074195,3.0193949937925804,1941.6365469060781,1931.3243209809798,1951.9487728311765,KL
11,10,Novel,2717.3333333333335,429,2154.215245871492,2921.186057945903,2513.480608720764,8,40,80.20468879849331,12.11375,13.356534528578338,10.87096547142166,2554.0329933467497,2468.9370516005224,2639.128935092977,KL
1,1,Familiar,3005.621582733813,695,2291.0095667587684,3175.951357358883,2835.2918081087428,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,2,Familiar,3196.1531914893617,705,2499.492785892031,3380.6604264268967,3011.6459565518267,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,3,Familiar,3181.7808823529413,680,2597.3608856825126,3377.0051988995097,2986.556565806373,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,4,Familiar,3105.692200557103,718,2400.2024684983694,3281.2587312560727,2930.1256698581337,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,5,Familiar,3105.750333778371,749,2302.862777865781,3270.6740919540757,2940.8265756026663,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,6,Familiar,3318.780337941628,651,2674.353790411757,3524.220068426134,3113.3406074571226,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,7,Familiar,3221.9195906432747,684,2443.906629623051,3405.0719974056683,3038.767183880881,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,8,Familiar,3200.197202797203,715,2485.7905604367215,3382.405263135308,3017.989142459098,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,9,Familiar,3326.7789017341042,692,2656.0982556767217,3524.6795244455075,3128.878279022701,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
1,10,Familiar,3092.8990042674254,703,2552.5073388447986,3281.5874939480896,2904.2105145867613,9,840,462.26895509227694,36.28696428571429,37.85004412251983,34.723884448908734,3038.022860911035,2984.207875468227,3091.837846353842,KL
2,1,Familiar,2195.079207920792,202,1827.8110426478006,2447.143706841022,1943.0147090005623,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,1,Novel,2700.1493506493507,462,2309.561663482722,2910.752395408956,2489.5463058897453,9,40,185.33630882377324,34.17,37.04181585815628,31.29818414184372,2965.138290631193,2866.265075737097,3064.011505525289,KL
2,2,Familiar,2159.1156558533144,709,1835.2540905826393,2294.207507528405,2024.0238041782234,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,3,Familiar,2113.1686217008796,682,1773.410870864228,2246.2671490643916,1980.070094337368,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,4,Familiar,2175.36,725,2067.112119660813,2325.8304089712365,2024.8895910287636,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,5,Familiar,2095.1786666666667,750,1738.581909916299,2219.607375937192,1970.7499573961413,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,6,Familiar,2215.7747336377474,657,1834.4491641261354,2356.0493429373873,2075.5001243381075,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,7,Familiar,2252.2419825072884,686,2093.965498579715,2408.9400120154996,2095.543952999077,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,8,Familiar,2171.076495132128,719,1784.5220323976082,2301.5173211921006,2040.6356690721555,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,9,Familiar,2275.726618705036,695,2084.400406552919,2430.69561430764,2120.757623102432,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
2,10,Familiar,2254.0140646976092,711,2017.3768932401726,2402.302851864836,2105.7252775303823,9,760,276.5875563285331,13.29717105263158,14.280393798273929,12.313948306989232,2246.5115388150743,2212.6603454864494,2280.3627321436993,KL
3,2,Familiar,2393.462365591398,186,2177.851172832622,2706.450445204337,2080.4742859784587,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
3,2,Novel,2742.453781512605,476,2190.1417843952686,2939.20835035192,2545.69921267329,9,40,215.9267724313768,37.02875,40.37457000259082,33.68292999740918,3063.5616635211118,2948.3690479592246,3178.754279082999,KL
3,3,Familiar,2049.08918128655,684,1851.814206628481,2187.8687175870473,1910.309644986052,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
3,4,Familiar,2011.0276243093922,724,1730.2033808798835,2137.0605287022495,1884.994719916535,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
3,5,Familiar,1966.202141900937,747,1436.5864918716568,2069.2235659860357,1863.1807178158383,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
3,6,Familiar,2207.740909090909,660,1906.30788812642,2353.178659549923,2062.3031586318953,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
3,7,Familiar,2096.344476744186,688,1735.7619929879002,2226.0480757046666,1966.6408777837057,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
3,8,Familiar,2018.0457697642164,721,1697.9966044534813,2141.9896980059066,1894.1018415225262,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
3,9,Familiar,2199.586800573888,697,1950.388438691008,2344.3842114223735,2054.7893897254025,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
3,10,Familiar,2073.278481012658,711,1740.826800835773,2201.23924819956,1945.3177138257565,9,680,181.10214477500048,9.555514705882352,10.23611982767556,8.874909584089146,2117.6907472656103,2094.2583199134315,2141.123174617789,KL
4,3,Familiar,2292.390625,192,2058.8437253363054,2583.6157498653606,2001.1655001346394,9,600,140.56539965065147,8.018166666666668,8.580545390903,7.455787942430336,2064.761677103718,2045.3996444387874,2084.123709768648,KL
4,3,Novel,2541.703125,448,2033.7758172864153,2730.0334012248945,2353.3728487751055,9,40,195.6170735740728,31.80375,34.834867958382944,28.772632041617054,2883.671108785712,2779.3133114647662,2988.0289061066574,KL
4,4,Familiar,1975.2005532503458,723,1691.8407200589406,2098.5242107043646,1851.8768957963268,9,600,140.56539965065147,8.018166666666668,8.580545390903,7.455787942430336,2064.761677103718,2045.3996444387874,2084.123709768648,KL
4,5,Familiar,2003.5293333333334,750,1795.759318834551,2132.050177205371,1875.0084894612962,9,600,140.56539965065147,8.018166666666668,8.580545390903,7.455787942430336,2064.761677103718,2045.3996444387874,2084.123709768648,KL
4,6,Familiar,2204.0227617602427,659,1998.3506674401824,2356.5983538437063,2051.447169676779,9,600,140.56539965065147,8.018166666666668,8.580545390903,7.455787942430336,2064.761677103718,2045.3996444387874,2084.123709768648,KL
4,7,Familiar,2138.9868421052633,684,2084.307493157985,2295.190000269148,1982.7836839413783,9,600,140.56539965065147,8.018166666666668,8.580545390903,7.455787942430336,2064.761677103718,2045.3996444387874,2084.123709768648,KL
4,8,Familiar,1969.256588072122,721,1589.7311851428105,2085.2977670816267,1853.2154090626173,9,600,140.56539965065147,8.018166666666668,8.580545390903,7.455787942430336,2064.761677103718,2045.3996444387874,2084.123709768648,KL
4,9,Familiar,2113.4383954154728,698,1904.8842822888353,2254.75622488141,1972.1205659495354,9,600,140.56539965065147,8.018166666666668,8.580545390903,7.455787942430336,2064.761677103718,2045.3996444387874,2084.123709768648,KL
4,10,Familiar,2065.271448663854,711,1905.4765403778006,2205.33491726758,1925.2079800601275,9,600,140.56539965065147,8.018166666666668,8.580545390903,7.455787942430336,2064.761677103718,2045.3996444387874,2084.123709768648,KL
5,4,Familiar,2051.6974358974358,195,1994.9157710931752,2331.7008517000268,1771.694020094845,9,520,109.26964474710208,7.039903846153846,7.509499355295999,6.570308337011694,2031.0812481163362,2014.9136315343583,2047.248864698314,KL
5,4,Novel,2544.159183673469,490,1919.8568121367064,2714.150552290245,2374.1678150566936,9,40,191.41691202849947,30.53125,33.49728578096209,27.565214219037916,2839.8604425846024,2737.7433474645422,2941.9775377046626,KL
5,5,Familiar,1902.871829105474,749,1504.5042789109937,2010.6196733341203,1795.1239848768278,9,520,109.26964474710208,7.039903846153846,7.509499355295999,6.570308337011694,2031.0812481163362,2014.9136315343583,2047.248864698314,KL
5,6,Familiar,2066.8057663125946,659,1813.8678069756088,2205.295951803886,1928.3155808213032,9,520,109.26964474710208,7.039903846153846,7.509499355295999,6.570308337011694,2031.0812481163362,2014.9136315343583,2047.248864698314,KL
5,7,Familiar,2044.1632653061224,686,1762.9006810543046,2176.0866724144353,1912.2398581978093,9,520,109.26964474710208,7.039903846153846,7.509499355295999,6.570308337011694,2031.0812481163362,2014.9136315343583,2047.248864698314,KL
5,8,Familiar,1933.2472222222223,720,1591.4807775656107,2049.496756203906,1816.9976882405385,9,520,109.26964474710208,7.039903846153846,7.509499355295999,6.570308337011694,2031.0812481163362,2014.9136315343583,2047.248864698314,KL
5,9,Familiar,2070.015781922525,697,2012.1778091585527,2219.400453792545,1920.6311100525054,9,520,109.26964474710208,7.039903846153846,7.509499355295999,6.570308337011694,2031.0812481163362,2014.9136315343583,2047.248864698314,KL
5,10,Familiar,2044.6825842696628,712,1859.0701130732389,2181.238916527387,1908.1262520119387,9,520,109.26964474710208,7.039903846153846,7.509499355295999,6.570308337011694,2031.0812481163362,2014.9136315343583,2047.248864698314,KL
6,5,Familiar,1881.2660098522167,203,1359.2532050442658,2068.251720015449,1694.2802996889843,9,440,88.36726590887899,6.391818181818182,6.8046671043925455,5.978969259243818,2008.768427126211,1994.554528235529,2022.9823260168932,KL
6,5,Novel,2480.738188976378,508,1807.68933888416,2637.936549358753,2323.5398285940028,9,40,189.6451117773739,29.8225,32.76108145163525,26.88391854836475,2815.459020447049,2714.2871453332077,2916.630895560891,KL
6,6,Familiar,2090.6919575113807,659,1915.674365404133,2236.9551511054538,1944.4287639173076,9,440,88.36726590887899,6.391818181818182,6.8046671043925455,5.978969259243818,2008.768427126211,1994.554528235529,2022.9823260168932,KL
6,7,Familiar,2037.4368650217707,689,1822.1416495813367,2173.4962788253943,1901.377451218147,9,440,88.36726590887899,6.391818181818182,6.8046671043925455,5.978969259243818,2008.768427126211,1994.554528235529,2022.9823260168932,KL
6,8,Familiar,1897.884882108183,721,1544.8548850607722,2010.650350846812,1785.1194133695542,9,440,88.36726590887899,6.391818181818182,6.8046671043925455,5.978969259243818,2008.768427126211,1994.554528235529,2022.9823260168932,KL
6,9,Familiar,2039.4662840746055,697,1881.9958490011556,2179.1862089660067,1899.7463591832043,9,440,88.36726590887899,6.391818181818182,6.8046671043925455,5.978969259243818,2008.768427126211,1994.554528235529,2022.9823260168932,KL
6,10,Familiar,2027.6647887323943,710,2003.3221633111602,2175.024137232452,1880.3054402323364,9,440,88.36726590887899,6.391818181818182,6.8046671043925455,5.978969259243818,2008.768427126211,1994.554528235529,2022.9823260168932,KL
7,6,Familiar,2114.5513513513515,185,1775.1069253804092,2370.3479265460046,1858.7547761566984,9,360,72.10949276876394,5.941111111111111,6.313560499956712,5.568661722265509,1993.2511170835965,1980.4281262376066,2006.074107929586,KL
7,6,Novel,2677.304651162791,430,2074.6244309148933,2873.397308302375,2481.2119940232064,9,40,192.77140129670357,27.07875,30.065773809615607,24.091726190384392,2720.9949612020246,2618.1552731408574,2823.8346492631917,KL
7,7,Familiar,1993.9637155297532,689,1738.4843238640544,2123.7764323764814,1864.150998683025,9,360,72.10949276876394,5.941111111111111,6.313560499956712,5.568661722265509,1993.2511170835965,1980.4281262376066,2006.074107929586,KL
7,8,Familiar,1926.7739251040223,721,1555.084836087815,2040.2861210814963,1813.2617291265483,9,360,72.10949276876394,5.941111111111111,6.313560499956712,5.568661722265509,1993.2511170835965,1980.4281262376066,2006.074107929586,KL
7,9,Familiar,1968.5624103299856,697,1656.4312505618395,2091.536353146651,1845.5884675133202,9,360,72.10949276876394,5.941111111111111,6.313560499956712,5.568661722265509,1993.2511170835965,1980.4281262376066,2006.074107929586,KL
7,10,Familiar,1897.1741573033707,712,1576.649465300987,2012.9855334981548,1781.3627811085867,9,360,72.10949276876394,5.941111111111111,6.313560499956712,5.568661722265509,1993.2511170835965,1980.4281262376066,2006.074107929586,KL
8,7,Familiar,2273.0684210526315,190,2214.7245413901,2587.9875118942355,1958.1493302110277,9,280,60.46573627400807,5.617142857142857,5.971267708750755,5.26301800553496,1982.0972742275183,1969.9051754712818,1994.289372983755,KL
8,7,Novel,2625.249452954048,457,2121.0272314574677,2819.715692277391,2430.783213630705,9,40,180.405953046835,26.03875,28.83416920389882,23.24333079610118,2685.1889943264614,2588.946025655199,2781.4319629977244,KL
8,8,Familiar,1866.9094707520892,718,1487.548698787048,1975.7185265377868,1758.1004149663916,9,280,60.46573627400807,5.617142857142857,5.971267708750755,5.26301800553496,1982.0972742275183,1969.9051754712818,1994.289372983755,KL
8,9,Familiar,1997.8723098995695,697,1729.2312904288567,2126.250949069688,1869.4936707294507,9,280,60.46573627400807,5.617142857142857,5.971267708750755,5.26301800553496,1982.0972742275183,1969.9051754712818,1994.289372983755,KL
8,10,Familiar,1892.558988764045,712,1502.3906273263353,2002.915748438328,1782.2022290897619,9,280,60.46573627400807,5.617142857142857,5.971267708750755,5.26301800553496,1982.0972742275183,1969.9051754712818,1994.289372983755,KL
9,8,Familiar,2069.9646464646466,198,2146.6944708150827,2368.980155127924,1770.9491378013695,9,200,47.65346400398346,5.2915,5.621721657933609,4.961278342066391,1970.8857767697098,1959.5166366297442,1982.2549169096756,KL
9,8,Novel,2768.987525987526,481,2328.6984597647547,2977.099366031234,2560.8756859438186,9,40,179.7449948062386,25.265,28.050177549853963,22.47982245014604,2658.549699259186,2562.6593385931933,2754.4400599251785,KL
9,9,Familiar,1953.493543758967,697,1702.8883695556872,2079.9164767420752,1827.0706107758588,9,200,47.65346400398346,5.2915,5.621721657933609,4.961278342066391,1970.8857767697098,1959.5166366297442,1982.2549169096756,KL
9,10,Familiar,1899.0590717299579,711,1665.94686671058,2021.5157337336418,1776.602409726274,9,200,47.65346400398346,5.2915,5.621721657933609,4.961278342066391,1970.8857767697098,1959.5166366297442,1982.2549169096756,KL
10,9,Familiar,2368.9305555555557,144,2053.0974336516088,2704.269803051985,2033.5913080591263,9,120,36.300065245700395,5.1125,5.437245288041663,4.787754711958336,1964.7230190093965,1953.5424237914976,1975.9036142272955,KL
10,9,Novel,2739.4003944773176,507,2214.9149430576517,2932.201333528753,2546.5994554258823,9,40,187.71588273659464,24.5175,27.42618773793993,21.608812262060074,2632.814160567375,2532.6714905711897,2732.9568305635607,KL
10,10,Familiar,1935.4424157303372,712,1732.7524990953034,2062.72020064169,1808.1646308189843,9,120,36.300065245700395,5.1125,5.437245288041663,4.787754711958336,1964.7230190093965,1953.5424237914976,1975.9036142272955,KL
11,10,Familiar,2023.0819672131147,244,1886.103074614042,2259.74290506043,1786.421029365799,9,40,19.37680382095534,4.94125,5.2414966858575145,4.641003314142486,1958.827084559935,1948.4899471673275,1969.1642219525422,KL
11,10,Novel,2717.3333333333335,429,2154.215245871492,2921.186057945903,2513.480608720764,9,40,170.51842777402774,23.34125,25.98346041250453,20.699039587495463,2592.31726774297,2501.3490961002735,2683.285439385667,KL
1,1,Familiar,3005.621582733813,695,2291.0095667587684,3175.951357358883,2835.2918081087428,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,2,Familiar,3196.1531914893617,705,2499.492785892031,3380.6604264268967,3011.6459565518267,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,3,Familiar,3181.7808823529413,680,2597.3608856825126,3377.0051988995097,2986.556565806373,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,4,Familiar,3105.692200557103,718,2400.2024684983694,3281.2587312560727,2930.1256698581337,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,5,Familiar,3105.750333778371,749,2302.862777865781,3270.6740919540757,2940.8265756026663,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,6,Familiar,3318.780337941628,651,2674.353790411757,3524.220068426134,3113.3406074571226,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,7,Familiar,3221.9195906432747,684,2443.906629623051,3405.0719974056683,3038.767183880881,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,8,Familiar,3200.197202797203,715,2485.7905604367215,3382.405263135308,3017.989142459098,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,9,Familiar,3326.7789017341042,692,2656.0982556767217,3524.6795244455075,3128.878279022701,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
1,10,Familiar,3092.8990042674254,703,2552.5073388447986,3281.5874939480896,2904.2105145867613,10,840,229.35466100848228,19.479583333333338,20.25510512027265,18.704061546394023,3037.0306486088894,2984.874227168574,3089.1870700492045,KL
2,1,Familiar,2195.079207920792,202,1827.8110426478006,2447.143706841022,1943.0147090005623,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,1,Novel,2700.1493506493507,462,2309.561663482722,2910.752395408956,2489.5463058897453,10,40,93.52603071366086,19.29875,20.747950860093155,17.84954913990685,3024.869005051442,2927.405423649054,3122.3325864538306,KL
2,2,Familiar,2159.1156558533144,709,1835.2540905826393,2294.207507528405,2024.0238041782234,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,3,Familiar,2113.1686217008796,682,1773.410870864228,2246.2671490643916,1980.070094337368,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,4,Familiar,2175.36,725,2067.112119660813,2325.8304089712365,2024.8895910287636,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,5,Familiar,2095.1786666666667,750,1738.581909916299,2219.607375937192,1970.7499573961413,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,6,Familiar,2215.7747336377474,657,1834.4491641261354,2356.0493429373873,2075.5001243381075,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,7,Familiar,2252.2419825072884,686,2093.965498579715,2408.9400120154996,2095.543952999077,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,8,Familiar,2171.076495132128,719,1784.5220323976082,2301.5173211921006,2040.6356690721555,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,9,Familiar,2275.726618705036,695,2084.400406552919,2430.69561430764,2120.757623102432,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
2,10,Familiar,2254.0140646976092,711,2017.3768932401726,2402.302851864836,2105.7252775303823,10,760,143.1095734044372,7.9008552631578945,8.409585986832537,7.392124539483252,2258.322646923655,2224.1088124828084,2292.5364813645015,KL
3,2,Familiar,2393.462365591398,186,2177.851172832622,2706.450445204337,2080.4742859784587,10,680,93.36607351822462,5.861691176470588,6.212572873190265,5.510809479750911,2121.182074882523,2097.584112893563,2144.7800368714834,KL
3,2,Novel,2742.453781512605,476,2190.1417843952686,2939.20835035192,2545.69921267329,10,40,93.92878041087133,17.7575,19.212941531306782,16.302058468693218,2921.214812611358,2823.3315252982266,3019.0980999244894,KL
3,3,Familiar,2049.08918128655,684,1851.814206628481,2187.8687175870473,1910.309644986052,10,680,93.36607351822462,5.861691176470588,6.212572873190265,5.510809479750911,2121.182074882523,2097.584112893563,2144.7800368714834,KL
3,4,Familiar,2011.0276243093922,724,1730.2033808798835,2137.0605287022495,1884.994719916535,10,680,93.36607351822462,5.861691176470588,6.212572873190265,5.510809479750911,2121.182074882523,2097.584112893563,2144.7800368714834,KL
3,5,Familiar,1966.202141900937,747,1436.5864918716568,2069.2235659860357,1863.1807178158383,10,680,93.36607351822462,5.861691176470588,6.212572873190265,5.510809479750911,2121.182074882523,2097.584112893563,2144.7800368714834,KL
3,6,Familiar,2207.740909090909,660,1906.30788812642,2353.178659549923,2062.3031586318953,10,680,93.36607351822462,5.861691176470588,6.212572873190265,5.510809479750911,2121.182074882523,2097.584112893563,2144.7800368714834,KL
3,7,Familiar,2096.344476744186,688,1735.7619929879002,2226.0480757046666,1966.6408777837057,10,680,93.36607351822462,5.861691176470588,6.212572873190265,5.510809479750911,2121.182074882523,2097.584112893563,2144.7800368714834,KL
